body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_posture_shifted,push_to_zone,nominal,23007,v2_no_jacobian,True,True,1.0,0.012490425232623469,0.012490425232623469,0.00032351352607578736,720,720,0,False,,2ebd5a46a509772b,0.6591584599180287,0.21681686650148965,19.964038114750558,0,0,0,0,True,True,34,5,29,163,0.0,0.6932515337423313,24,0.19467707010989843,0.9496010224690703,0.21799573713737205,0.41822139100674605
arm5_posture_shifted,push_to_zone,nominal,23008,v2_no_jacobian,True,True,1.0,0.02347474300995189,0.02347474300995189,0.0003338384617460014,720,720,0,False,,2ebd5a46a509772b,0.6390749873398982,0.22003320616354802,19.317124322940685,0,0,0,0,True,True,35,6,29,164,0.0,0.7317073170731707,24,0.18448321809214674,0.9252745636805818,0.220932811974191,0.41343778057629166
arm5_posture_shifted,push_to_zone,nominal,23009,v2_no_jacobian,True,True,1.0,0.008675902940620425,0.008675902940620425,0.00027040831225654563,720,720,0,False,,2ebd5a46a509772b,0.603163634395897,0.21661429751552808,18.961784360893503,0,0,0,0,True,True,27,4,23,162,0.0,0.7037037037037037,21,0.19508107090438426,0.9309440314633969,0.21709266107900835,0.3667086918246656
arm5_posture_shifted,push_to_zone,nominal,23010,v2_no_jacobian,True,True,1.0,0.012394667657379229,0.012394667657379229,0.0002812386823733238,720,720,0,False,,2ebd5a46a509772b,0.6617611931747756,0.21748577090364163,19.80352691009968,0,0,0,0,True,True,28,4,24,173,0.0,0.7109826589595376,27,0.20004046845515674,0.9141097952153187,0.21835461271070025,0.4238831182340159
arm5_posture_shifted,push_to_zone,nominal,23011,v2_no_jacobian,True,True,1.0,0.01233028079380818,0.01233028079380818,0.0002592236500106279,720,720,0,False,,2ebd5a46a509772b,0.74513050257129,0.23408725010679857,21.1959691366774,0,0,0,0,True,True,35,6,29,162,0.0,0.6790123456790124,26,0.20509230140666432,0.9110828959432635,0.23532983593839096,0.49375772972294296
arm5_posture_shifted,push_to_zone,nominal,23012,v2_no_jacobian,True,True,1.0,0.015198546066538338,0.015198546066538338,0.00036163452687188916,720,720,0,False,,2ebd5a46a509772b,0.6177262815689004,0.21246018215300247,17.581716484283387,0,0,0,0,True,True,36,5,31,166,0.0,0.7590361445783133,22,0.19700164838937403,0.894897116169746,0.21320509480275318,0.4035707752003188
arm5_posture_shifted,push_to_zone,nominal,23013,v2_no_jacobian,True,True,1.0,0.008097200638117141,0.008097200638117141,0.0003337745755136464,720,720,0,False,,2ebd5a46a509772b,0.6071406432986688,0.21340202286193782,19.859664238278132,0,0,0,0,True,True,37,8,29,163,0.0,0.6625766871165644,25,0.19907859271084818,0.8967280962412296,0.21434802822053198,0.3723182005952781
arm5_posture_shifted,push_to_zone,nominal,23014,v2_no_jacobian,True,True,1.0,0.008861350707191313,0.008861350707191313,0.0003424184229758343,720,720,0,False,,2ebd5a46a509772b,0.6155376423550778,0.21444532252770057,21.000059400182167,0,0,0,0,True,True,37,6,31,174,0.0,0.7413793103448276,25,0.1931141720679219,1.0742311498641919,0.21548041739731122,0.36733781533567145
arm5_posture_shifted,push_to_zone,nominal,23015,v2_no_jacobian,True,True,1.0,0.007296064007235433,0.007296064007235433,0.00029327340459946004,720,720,0,False,,2ebd5a46a509772b,0.662703086087574,0.22235107929567385,19.021329772738337,0,0,0,0,True,True,29,5,24,164,0.0,0.7134146341463414,22,0.2077786800100251,0.7989200743499381,0.22320600643701063,0.42663443866655326
arm5_posture_shifted,push_to_zone,nominal,23016,v2_no_jacobian,True,True,1.0,0.011814751589389513,0.011814751589389513,0.00033917511743146764,720,720,0,False,,2ebd5a46a509772b,0.6258299516768053,0.21652588236249623,19.56408907191354,0,0,0,0,True,True,35,6,29,164,0.0,0.7317073170731707,26,0.19824251222285785,0.8835944349497026,0.21735399394872634,0.3862694497963446
arm5_posture_shifted,push_to_zone,nominal,23017,v2_no_jacobian,True,True,1.0,0.009935687483678417,0.009935687483678417,0.00024288157727221483,720,720,0,False,,2ebd5a46a509772b,0.6717893349366539,0.21977263589834414,20.419312393787497,0,0,0,0,True,True,27,4,23,165,0.0,0.6606060606060606,26,0.20361117023374087,0.9606200690017245,0.22117344474300443,0.4077362620838927
arm5_posture_shifted,push_to_zone,nominal,23018,v2_no_jacobian,True,True,1.0,0.017053416636918676,0.017053416636918676,0.00043816850849351445,720,720,0,False,,2ebd5a46a509772b,0.622258084121079,0.22116729513633876,18.379621200914656,0,0,0,0,True,True,37,8,29,185,0.0,0.745945945945946,31,0.21611660556122755,0.9296631861859843,0.22219315545806703,0.406803447550375
arm5_posture_shifted,push_to_zone,nominal,23019,v2_no_jacobian,True,True,1.0,0.02264577216322325,0.02264577216322325,0.00037527441192945115,720,720,0,False,,2ebd5a46a509772b,0.6184773604575571,0.21794907696810065,19.1634678165768,0,0,0,0,True,True,36,6,30,162,0.0,0.7283950617283951,21,0.18962342319121964,0.8674747375607524,0.21894083333529235,0.39038210065368206
arm5_posture_shifted,push_to_zone,nominal,23020,v2_no_jacobian,True,True,1.0,0.013520026300421453,0.013520026300421453,0.00026025450914223523,720,720,0,False,,2ebd5a46a509772b,0.6237346742388703,0.21922824129829852,20.146992277108723,0,0,0,0,True,True,29,5,24,170,0.0,0.6941176470588235,25,0.19632262639766918,0.84892098680291,0.21978152493904565,0.38450774157361955
arm5_posture_shifted,push_to_zone,nominal,23021,v2_no_jacobian,True,True,1.0,0.00906255524625878,0.00906255524625878,0.00031878138057493183,720,720,0,False,,2ebd5a46a509772b,0.650693677500723,0.21975275388409463,18.859279111535507,0,0,0,0,True,True,28,5,23,164,0.0,0.7073170731707317,24,0.20607010585511956,0.8666907068423474,0.22085894456408928,0.43056323080823367
arm5_posture_shifted,push_to_zone,nominal,23022,v2_no_jacobian,True,True,1.0,0.031765728927981705,0.031765728927981705,4.093379182536052e-11,720,720,0,False,,2ebd5a46a509772b,0.7007232200578506,0.22661995313310554,21.199836604180845,0,0,0,0,True,True,28,4,24,217,0.0,0.6820276497695853,29,0.24817830800227564,1.0391114235386585,0.2276376878543873,0.46959215244959696
arm5_posture_shifted,push_to_zone,nominal,23023,v2_no_jacobian,True,True,1.0,0.008344947483917757,0.008344947483917757,0.00029082837505214996,720,720,0,False,,2ebd5a46a509772b,0.7166477207070394,0.22522968893679474,20.318081763218373,0,0,0,0,True,True,37,7,30,163,0.0,0.6871165644171779,24,0.20316210601021722,0.8271758143542107,0.22620425160916757,0.47032995900263463
arm5_posture_shifted,push_to_zone,nominal,23024,v2_no_jacobian,True,True,1.0,0.013041819239916484,0.013041819239916484,0.00034426490387967846,720,720,0,False,,2ebd5a46a509772b,0.6291247155160717,0.21682415004234773,19.37179570563572,0,0,0,0,True,True,31,6,25,172,0.0,0.7034883720930233,29,0.2040090455667852,0.9427647959693861,0.21781809890268147,0.39886625088124994
arm5_posture_shifted,push_to_zone,low_friction,23001,v2_no_jacobian,True,True,1.0,0.019907755792323602,0.019907755792323602,0.0006698046898534171,720,720,0,False,,2ebd5a46a509772b,0.6495217811891845,0.2203613064403268,20.85277662306634,0,0,0,0,True,True,33,9,24,182,0.0,0.7472527472527473,30,0.19025240342265856,0.9079617978053158,0.21265515311574032,0.4153533319619065
arm5_posture_shifted,push_to_zone,low_friction,23002,v2_no_jacobian,True,True,1.0,0.01904552127862144,0.01904552127862144,0.0005288385947290348,720,720,0,False,,2ebd5a46a509772b,0.6116628683933838,0.2170601989732333,20.84819421158092,0,0,0,0,True,True,38,12,26,212,0.0,0.7641509433962265,37,0.20227492731298843,0.856422742868833,0.20991846297231756,0.39191550254715724
arm5_posture_shifted,push_to_zone,low_friction,23003,v2_no_jacobian,True,True,1.0,0.006643671776896461,0.006643671776896461,0.00024477871803025523,720,720,0,False,,2ebd5a46a509772b,0.6468566634187338,0.2245642671306202,23.755450072484173,0,0,0,0,True,True,42,11,31,175,0.0,0.7142857142857143,26,0.1882123755737615,0.9029181725781174,0.21846144726904695,0.3940092219672202
arm5_posture_shifted,push_to_zone,low_friction,23004,v2_no_jacobian,True,True,1.0,0.02258443504820862,0.02258443504820862,0.00037084304631082853,720,720,0,False,,2ebd5a46a509772b,0.6857364402435993,0.22607726644122678,21.526458870864555,0,0,0,0,True,True,32,8,24,188,0.0,0.7606382978723404,23,0.18471772690052743,0.8178902119150877,0.21910885078587858,0.4266625195706353
arm5_posture_shifted,push_to_zone,low_friction,23005,v2_no_jacobian,True,True,1.0,0.020547010194358346,0.020547010194358346,0.0004997868547099828,720,720,0,False,,2ebd5a46a509772b,0.6861613558936468,0.22546979790222604,22.565552403899652,0,0,0,0,True,True,43,12,31,223,0.0,0.7488789237668162,33,0.24090875333058773,1.0018095718235198,0.2202568080436692,0.4806343048567121
arm5_posture_shifted,push_to_zone,low_friction,23006,v2_no_jacobian,True,True,1.0,0.013339103529684138,0.013339103529684138,0.0003223742791595488,720,720,0,False,,2ebd5a46a509772b,0.6525507878499934,0.2232961147138374,21.805923180519375,0,0,0,0,True,True,34,10,24,175,0.0,0.7828571428571428,22,0.19480088122821831,0.7888229777884264,0.21602050719573335,0.4096955658549284
arm5_posture_shifted,push_to_zone,low_friction,23007,v2_no_jacobian,True,True,1.0,0.02780085850947852,0.02780085850947852,0.00027940480078461003,720,720,0,False,,2ebd5a46a509772b,0.7230348519471632,0.2285134080385608,22.15584957288791,0,0,0,0,True,True,36,10,26,183,0.0,0.7704918032786885,27,0.17982285553680766,0.8693994728595694,0.22225541804336585,0.46724127835972595
arm5_posture_shifted,push_to_zone,low_friction,23008,v2_no_jacobian,True,True,1.0,0.011601318644512776,0.011601318644512776,6.251206968920242e-05,720,720,0,False,,2ebd5a46a509772b,0.6983590822023049,0.23077697631869815,23.12851019123972,0,0,0,0,True,True,34,11,23,172,0.0,0.7151162790697675,20,0.1904507308970758,1.0007233426962383,0.22607043020777004,0.4555083025809079
arm5_posture_shifted,push_to_zone,low_friction,23009,v2_no_jacobian,True,True,1.0,0.010566759111329087,0.010566759111329087,0.00015193650911523869,720,720,0,False,,2ebd5a46a509772b,0.6683160632886866,0.22816935633302968,22.782807615519886,0,0,0,0,True,True,38,10,28,164,0.0,0.6707317073170732,22,0.1838741315815855,0.9567298217336946,0.22337375937541834,0.4309690186365023
arm5_posture_shifted,push_to_zone,low_friction,23010,v2_no_jacobian,True,True,1.0,0.014916922831994486,0.014916922831994486,0.0002566995397494152,720,720,0,False,,2ebd5a46a509772b,0.7151354552924984,0.2276491150252414,21.310663711980204,0,0,0,0,True,True,30,7,23,180,0.0,0.7833333333333333,27,0.20040082930572828,0.8780688719003255,0.2213421982143209,0.4924019351347666
arm5_posture_shifted,push_to_zone,low_friction,23011,v2_no_jacobian,True,True,1.0,0.008898533712646052,0.008898533712646052,0.0007885758060934062,720,720,0,False,,2ebd5a46a509772b,0.778750674751985,0.24116700769337746,23.49231082946768,0,0,0,0,True,True,30,9,21,187,0.0,0.7486631016042781,25,0.22108667228648538,0.8684083496079342,0.23794688230772676,0.5494342015163642
arm5_posture_shifted,push_to_zone,low_friction,23012,v2_no_jacobian,True,True,1.0,0.019395955293561643,0.019395955293561643,0.0007343618355328069,720,720,0,False,,2ebd5a46a509772b,0.6878451916385737,0.22512186494084288,20.79828667666825,0,0,0,0,True,True,29,7,22,198,0.0,0.7626262626262627,31,0.20686507183911043,0.9215464066081827,0.2188414252847901,0.4807090106479692
arm5_posture_shifted,push_to_zone,low_friction,23013,v2_no_jacobian,True,True,1.0,0.02402575025990051,0.02402575025990051,0.000790250795391919,720,720,0,False,,2ebd5a46a509772b,0.6639993853504862,0.2237442250392106,22.102531650386744,0,0,0,0,True,True,38,8,30,181,0.0,0.7348066298342542,27,0.18733243324911414,0.9550445528889293,0.21720205620682212,0.4260241924530579
arm5_posture_shifted,push_to_zone,low_friction,23014,v2_no_jacobian,True,True,1.0,0.009940802649294287,0.009940802649294287,0.0005060521089505834,720,720,0,False,,2ebd5a46a509772b,0.6926620281767923,0.22811534216527432,23.751576077701106,0,0,0,0,True,True,35,14,21,204,0.0,0.7303921568627451,33,0.23263595061497522,0.8986012638627966,0.22312277603258593,0.45717707988122847
arm5_posture_shifted,push_to_zone,low_friction,23015,v2_no_jacobian,True,True,1.0,0.017718362783618456,0.017718362783618456,0.0006165400522163086,720,720,0,False,,2ebd5a46a509772b,0.7119756455862998,0.23155394086160025,21.61762802536767,0,0,0,0,True,True,37,11,26,166,0.0,0.7289156626506024,25,0.18666717666460012,0.8780699330537143,0.22613906960831606,0.4704105485854311
arm5_posture_shifted,push_to_zone,low_friction,23016,v2_no_jacobian,True,True,1.0,0.028596021804996874,0.028596021804996874,0.0008821001990626637,720,720,0,False,,2ebd5a46a509772b,0.7012718943560379,0.23012175286691477,22.799050797487777,0,0,0,0,True,True,40,11,29,255,0.0,0.7411764705882353,39,0.2514237397357774,0.862786431088686,0.22652798848038042,0.4906618412013293
arm5_posture_shifted,push_to_zone,low_friction,23017,v2_no_jacobian,True,True,1.0,0.006379604984346551,0.006379604984346551,0.0012453794132253958,720,720,0,False,,2ebd5a46a509772b,0.7281085847528259,0.23030848182868832,22.490963985671662,0,0,0,0,True,True,40,8,32,182,0.0,0.7032967032967034,30,0.20249064735127484,0.9539007503274475,0.22410498242162502,0.4796032303087885
arm5_posture_shifted,push_to_zone,low_friction,23018,v2_no_jacobian,True,True,1.0,0.012673404531567933,0.012673404531567933,0.0007060179228967747,720,720,0,False,,2ebd5a46a509772b,0.6682554780022616,0.229840699486149,23.010741582001057,0,0,0,0,True,True,42,12,30,223,0.0,0.7623318385650224,36,0.24518044212091455,1.0668004316293354,0.22689696560235986,0.49800430588406686
arm5_posture_shifted,push_to_zone,low_friction,23019,v2_no_jacobian,True,True,1.0,0.019806766212924407,0.019806766212924407,0.0002927142130310893,720,720,0,False,,2ebd5a46a509772b,0.6819215514683914,0.22903752125690197,22.651912141913723,0,0,0,0,True,True,39,9,30,180,0.0,0.7777777777777778,24,0.18580760512070724,0.9770099397760454,0.22350143997387636,0.44097335279618566
arm5_posture_shifted,push_to_zone,low_friction,23020,v2_no_jacobian,True,True,1.0,0.027991507843694342,0.027991507843694342,0.000350726497800386,720,720,0,False,,2ebd5a46a509772b,0.6546966561944316,0.22537806138042624,21.593157443240475,0,0,0,0,True,True,39,10,29,179,0.0,0.770949720670391,26,0.17835570575153198,0.9715061541879793,0.2201091133636456,0.43430982515963645
arm5_posture_shifted,push_to_zone,low_friction,23021,v2_no_jacobian,True,True,1.0,0.008360308636146029,0.008360308636146029,0.0006486428421910192,720,720,0,False,,2ebd5a46a509772b,0.6973152491714543,0.22906947971456265,21.687810126665042,0,0,0,0,True,True,42,9,33,167,0.0,0.6946107784431138,23,0.1963332091192633,0.7984784110072706,0.2239195056436354,0.4769466349341638
arm5_posture_shifted,push_to_zone,low_friction,23022,v2_no_jacobian,False,False,0.6666666666666666,0.02479706803599073,0.02479706803599073,0.09800075862296972,720,542,0,True,stage_timeout,2ebd5a46a509772b,0.673982840764427,0.23245086093807327,22.820286729657298,0,0,0,0,True,True,49,14,35,330,0.0,0.803030303030303,47,0.35277783386859374,0.9952637274864798,0.2326274134841742,0.4349869605555168
arm5_posture_shifted,push_to_zone,low_friction,23023,v2_no_jacobian,True,True,1.0,0.018583235708071924,0.018583235708071924,0.00024295725371338323,720,720,0,False,,2ebd5a46a509772b,0.7649494550370015,0.23465590377135315,22.25552342764807,0,0,0,0,True,True,51,10,41,170,0.0,0.7294117647058823,25,0.18445933129317654,0.7707778919035576,0.2289517405420516,0.5142715332791146
arm5_posture_shifted,push_to_zone,low_friction,23024,v2_no_jacobian,True,True,1.0,0.01178923832646298,0.01178923832646298,0.0003713094558140166,720,720,0,False,,2ebd5a46a509772b,0.6938669677128186,0.2283543731087358,21.987300157411855,0,0,0,0,True,True,32,9,23,182,0.0,0.7472527472527473,24,0.20348807495773708,0.9650707538764841,0.22293288949693443,0.46107173880902774
arm5_posture_shifted,push_to_zone,latency_load,23001,v2_no_jacobian,True,True,1.0,0.015570338482151173,0.015570338482151173,0.001465295115851405,720,720,0,False,,2ebd5a46a509772b,0.7467958432301876,0.23489131865746282,37.44888843562801,0,0,0,0,True,True,42,8,34,173,0.0,0.6936416184971098,25,0.18721368713733738,0.897686954873083,0.22817865356348732,0.5596352411292824
arm5_posture_shifted,push_to_zone,latency_load,23002,v2_no_jacobian,True,True,1.0,0.025820541139961555,0.025820541139961555,0.001146754926258978,720,720,0,False,,2ebd5a46a509772b,0.6844611693154987,0.22769210395202003,34.407735774085715,0,0,0,0,True,True,62,13,49,252,0.0,0.7777777777777778,34,0.24494481655716127,0.8495677398085785,0.2233956405496741,0.5542345523951302
arm5_posture_shifted,push_to_zone,latency_load,23003,v2_no_jacobian,True,True,1.0,0.015518336239906,0.015518336239906,0.0005100053737867346,720,720,0,False,,2ebd5a46a509772b,0.7495258706996069,0.2396680471863371,37.19136565295559,0,0,0,0,True,True,53,12,41,213,0.0,0.6807511737089202,36,0.23406308423441283,1.0096689148124804,0.23733450156579136,0.5513772048971761
arm5_posture_shifted,push_to_zone,latency_load,23004,v2_no_jacobian,True,True,1.0,0.005730449007395889,0.005730449007395889,0.0002139698822815877,720,720,0,False,,2ebd5a46a509772b,0.8051466319069314,0.24344505726273064,37.89475238476162,0,0,0,0,True,True,46,9,37,185,0.0,0.6486486486486487,28,0.22160686095481238,0.9684205008543455,0.24038633388172023,0.5937211001860798
arm5_posture_shifted,push_to_zone,latency_load,23005,v2_no_jacobian,False,False,0.6666666666666666,0.012907715302183657,0.012907715302183657,0.08557210922607603,720,383,0,True,false_terminal_accept,2ebd5a46a509772b,0.7240254909965014,0.23494664604800383,37.49052081507904,0,0,0,0,True,True,43,14,29,191,0.0,0.6858638743455497,29,0.22827081160425813,0.8906937773489927,0.2350264490984741,0.6091973319030437
arm5_posture_shifted,push_to_zone,latency_load,23006,v2_no_jacobian,True,True,1.0,0.022118718512885886,0.022118718512885886,0.0007092824730310966,720,720,0,False,,2ebd5a46a509772b,0.7367324470925536,0.23558312008746446,34.98770730490278,0,0,0,0,True,True,42,11,31,193,0.0,0.7409326424870466,29,0.19528821587428682,0.8547054376735589,0.2314333005290403,0.5592950501948519
arm5_posture_shifted,push_to_zone,latency_load,23007,v2_no_jacobian,False,False,0.6666666666666666,0.025229021476605364,0.025229021476605364,0.03602356723776996,720,537,0,True,stage_timeout,2ebd5a46a509772b,0.7636103042294224,0.24004161337484184,36.516370531792546,0,0,0,0,True,True,48,7,41,330,0.0,0.803030303030303,48,0.2966975876466229,0.8828970650597295,0.23997609354271787,0.6097552390530767
arm5_posture_shifted,push_to_zone,latency_load,23008,v2_no_jacobian,True,True,1.0,0.013938901163771838,0.013938901163771838,8.257838851135706e-05,720,720,0,False,,2ebd5a46a509772b,0.7937518797794478,0.24479968523701146,35.699113102832094,0,0,0,0,True,True,35,9,26,195,0.0,0.7435897435897436,26,0.22206177327538587,0.9300351404329584,0.2426689164462213,0.5970806170006471
arm5_posture_shifted,push_to_zone,latency_load,23009,v2_no_jacobian,False,False,0.3333333333333333,0.31718019593502117,0.31718019593502117,0.01468116078717786,720,213,0,True,stage_timeout,2ebd5a46a509772b,0.5783970163000038,0.2781763162524837,31.340193091299916,0,0,0,0,False,False,54,13,41,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,latency_load,23010,v2_no_jacobian,False,False,0.3333333333333333,0.3317927441409947,0.3317927441409947,0.010519659731203763,720,215,0,True,stage_timeout,2ebd5a46a509772b,0.6552207920152862,0.2847633010564731,32.40430687371239,0,0,0,0,False,False,49,10,39,0,0.0,0.0,0,0.0,0.0,nan,nan
